---updates---
2336282628605, 115969737
2371070008934, 531752661
2583691917917, 61686982
2623466351218, 131930167
2696644901424, 949444620
3008321546373, 280829764
3032402904205, 193774120
3106342049347, 71503029
3143520125852, 77159071
3185089194397, 65267577
3232000260205, 62795543
3271370101389, 232983450
3317333021376, 66196127
3363274386043, 68910934
3495733449475, 65530797
3522188953227, 66632503
3594038791455, 561135525
3639061240017, 62564609
3730903452540, 687747105
3874461531024, 137996970
3973336858529, 261442671
4009746417259, 65177900
4189075504092, 532105172
4235091641783, 506426744
4337224910725, 65517078
4424214883671, 71882714
4472778730456, 68732541
4631289229838, 65604125
4996016677161, 64862725
5094278472697, 70270005
-------------
---reads---
2407398258695, 16736044447
2442106974039, 16646784986
2477022130634, 16872277145
2512593946418, 17118772212
2548240983392, 17107955969
2659815033449, 17106332416
2734714894253, 18025656168
2773387498434, 17561857269
2811251555594, 17593878649
2849762513981, 18277965878
2888901028108, 18202455953
2928188470091, 18261933652
2967944938580, 18448323078
3061155720990, 22721231341
3406162524423, 19979908741
3450717551348, 19806904379
3684768020031, 20147630385
3778422051550, 20821165488
3826460354397, 20666077693
3923840352671, 21141989444
4089023669647, 21059205809
4138699434773, 21199349503
4285670716802, 21637080079
4524521602568, 22093660538
4577683152870, 22275987674
4664158019981, 22174850759
4721972610656, 21955668626
4774941184203, 22380359316
4829265972455, 22237336774
4883504244002, 23928682432
4940160843669, 22758674286
5037362397140, 23174381650
-------------
---init---
2319103978150, 17178650455
2353839277996, 17230730938
2389887221879, 17511036816
2424207351273, 17899622766
2458827421002, 18194709632
2493969126043, 18624820375
2529789484322, 18451499070
2565417809161, 18274108756
2604767703032, 18698648186
2640902149586, 18912883863
2676995429071, 19649472353
2714487298658, 20227595595
2752814046266, 20573452168
2791023963199, 20227592395
2828917234519, 20845279462
2868122130798, 20778897310
2907191442106, 20997027985
2946524394816, 21420543764
2986464548112, 21856998261
3010545365857, 21857538348
3038823397407, 22332323583
3083947416863, 22394632484
3121288275474, 22231850378
3162721165026, 22368029371
3209165754898, 22834505307
3247944444457, 23425656932
3293497482654, 23835538722
3337400515572, 25873870471
3381318204040, 24844320383
3426214518936, 24503032412
3470598744307, 25134705168
3496847000315, 25341952912
3568509119116, 25529672339
3613290926916, 25770313101
3658242096276, 26525923755
3704991517549, 25911934991
3751532494474, 26889557076
3799314520060, 27145834337
3847198148963, 27263382061
3895776819100, 28063533571
3945053591203, 28283267326
3982169295558, 27577121701
4060781274595, 28242395052
4110152449389, 28546985384
4159968413397, 29107090695
4205646371772, 29445270011
4256505207259, 29165509543
4307380783346, 29844127379
4389783814094, 34431069577
4442226947320, 30551783136
4494147623598, 30373978970
4546689706512, 30993446358
4600036750788, 31252479050
4632540155204, 31617864777
4686407571457, 35565039199
4743993829870, 30947354333
4797400259501, 31865712954
4851575071089, 31929172913
4907504730444, 32656113225
4962996885515, 33019791646
5004108029652, 33254367488
5060611172795, 33667299902
-------------
---commit---
2336398598342, 17439842332
2371601761595, 18285287415
2424134303142, 72905889
2458753759025, 73498113
2493894407779, 74574660
2529712718630, 76601238
2565348939361, 68745712
2583753604899, 21013924511
2623598281385, 17303726418
2676921365865, 73871383
2697594346044, 16892811413
2752740550421, 73381041
2790949355703, 74492000
2828845434243, 71645484
2868040479859, 81504213
2907103484061, 87843509
2946450403743, 73896842
2986393261658, 71185743
3008602376137, 1942908547
3032596678325, 6226671392
3083876952331, 70380872
3106413552376, 14874619755
3143597284923, 19123780865
3185154461974, 24011216097
3232063055748, 15881310007
3271603084839, 21894288143
3317399217503, 20001194550
3363343296977, 17974853551
3426142433164, 72020620
3470524455727, 74189873
3495798980272, 1047911533
3522255585730, 46253468986
3594599926980, 18690943207
3639123804626, 19118228655
3704915650416, 75814381
3731591199645, 19941233584
3799243217038, 71252888
3847126432090, 71648775
3874599527994, 21177235912
3944982342115, 71173767
3973598301200, 8570958545
4009811595159, 50969618205
4110082875456, 69519288
4159898784276, 69548320
4189607609264, 16038694658
4235598068527, 20907084727
4307307796881, 72933881
4337290427803, 52493326510
4424286766385, 17940110683
4472847462997, 21300111000
4546615263106, 74396488
4599959140544, 77560734
4631354833963, 1185257644
4686332870740, 74652804
4743928279282, 65502674
4797321543519, 78669648
4851503309229, 71717292
4907432926434, 71757537
4962919517955, 77316784
4996081539886, 8026421289
5060536778790, 74330211
5094348742702, 2558448891
-------------
--------->>>>0<<<<---------
