---updates---
2474195405182, 66666322
2509009419541, 58896400
2544465931509, 59473751
2728793996545, 97769425
2767233749889, 436344670
2830223231912, 386396678
2854702411727, 922557829
2898477112709, 126093237
3019550585699, 67825107
3100950491838, 69257481
3143514400351, 112437346
3269695897580, 69688610
3314310675590, 64657647
3428677000973, 65385646
3464939034619, 662864376
3547024067359, 68902537
3873023553429, 69433836
3956912105792, 65367635
4089153363989, 420312841
4187745352055, 116566098
4440749825322, 71279364
4581140692479, 76627687
4743534553547, 69626056
4777437425231, 159388750
4832808973720, 792187031
4888416246906, 69160595
4945904399911, 712067418
-------------
---reads---
2336720471647, 16754158343
2370984094050, 16713771938
2405224323340, 16596668559
2439975558216, 16530196382
2582790501758, 17045597262
2618875521030, 16955041879
2654620969296, 17028680189
2690968034725, 17622611964
2791719935750, 17873591319
2938621431734, 18835704673
2979109913253, 18523850464
3060145845465, 18662387388
3185329457739, 19028442310
3227774588390, 18889052490
3383865342696, 20225707797
3500691816937, 19884395697
3591133235486, 19918717161
3636781078433, 20324264643
3683266354585, 20364428410
3730004950734, 20332085352
3776971062655, 20604370316
3824796358505, 20726782844
3907636610458, 20991515551
3988940321909, 21924048831
4039161869719, 21100201903
4137683029796, 21321376153
4234011487495, 21929259290
4286003280210, 21619192876
4337232992979, 21651312709
4389075286021, 21504179312
4475100194137, 21994277020
4527864880728, 22130878983
4634935907315, 22321049475
4688882553437, 22445722454
5002458842555, 23024918978
-------------
---init---
2319123172890, 17597298757
2353551105258, 17432988792
2387769381229, 17454942111
2421894454114, 18081104102
2456572608979, 17622796203
2491054763215, 17954656326
2526695844455, 17770087054
2564122466503, 18668035255
2599906846557, 18968674473
2635899897356, 18721071940
2671719765975, 19248268750
2708666046842, 20127949703
2746662173070, 20571576819
2771309962839, 20409972911
2809673843292, 20549388620
2833548998337, 21153413390
2877028589413, 21448523296
2916680663546, 21940768188
2957529333220, 21580580033
2997708032838, 21842552861
3037803002692, 22342842773
3078883094656, 22067397182
3120794847320, 22719553031
3162320826489, 23008631250
3204430381154, 23344207236
3246728271460, 22967626120
3290814988626, 23495686964
3359289174637, 24576168059
3404172026652, 24504974321
3439925671926, 25013362693
3475819309810, 24872507127
3520663993260, 26360074099
3566089232362, 25044003124
3611127192430, 25653886003
3657173681782, 26092672803
3703705123196, 26299827538
3750411440508, 26559622147
3797646735271, 27149623234
3845601508661, 27422044768
3879428868722, 28207741736
3928693944737, 28218161055
3961094609471, 27845712438
4010937649189, 28224220530
4060332313122, 28821050867
4108668449731, 29014580065
4159076971755, 28668380300
4205193167835, 28818319660
4256047767214, 29955512996
4307693225115, 29539767864
4358957573197, 30117712824
4410647272368, 30102552954
4444595090384, 30505103753
4497172911540, 30691969188
4550085324754, 31055367725
4603511115883, 31424791432
4657329442835, 31553110602
4711400040606, 32134512941
4745228775221, 32208650010
4800772598632, 32036375088
4855885215345, 32531031561
4913423743905, 32480656006
4969622414698, 32836427857
-------------
---commit---
2353474629990, 76303662
2387697865988, 71330603
2421820991899, 73287664
2456505754598, 66659239
2474262071504, 16792528968
2509068315941, 17627355417
2544525405260, 19596913456
2599836099020, 70612887
2635830562909, 69151546
2671649649485, 69949396
2708590646689, 75234610
2728891765970, 17770283903
2767670094559, 3639720430
2809593527069, 80140869
2830609628590, 2939211223
2855624969556, 21403500840
2898603205946, 18077383148
2957457136407, 72125393
2997633763717, 74156044
3019618410806, 18184518200
3078808232853, 74759302
3101019749319, 19774986703
3143626837697, 18693908367
3204357900049, 72419247
3246663640880, 64529889
3269765586190, 21049322520
3314375333237, 44913783157
3404091050493, 80884531
3428742386619, 11183174947
3465601898995, 10217342895
3520576212634, 87633496
3547092969896, 18996193246
3611051952647, 75177675
3657105343076, 68279112
3703630782995, 74284702
3750337036086, 74357064
3797575432971, 71259094
3845523141349, 78313505
3873092987265, 6335826564
3928628126009, 65747063
3956977473427, 4117094299
4010864370740, 73234324
4060262071622, 70187654
4089573676830, 19094711554
4159004405949, 72498371
4187861918153, 17331192281
4255940746785, 106973625
4307622473086, 70706898
4358884305688, 73214284
4410579465333, 67744426
4440821104686, 3773924847
4497094471157, 78387763
4549995759711, 89501552
4581217320166, 22293736677
4657256956790, 72427396
4711328275891, 71691213
4743604179603, 1624539362
4777596813981, 23175729339
4833601160751, 22283994324
4888485407501, 24938283753
4946616467329, 23005896192
5025483761533, 74477315
-------------
--------->>>>0<<<<---------
