---updates---
8362061138897, 4327661286
8429207386141, 4984760626
8454322648635, 4487245577
8544076983601, 5207071071
8586573906670, 5889270724
8592463257107, 5324974487
8621194575610, 5837126160
-------------
---reads---
8294269894706, 6664534524
8366388862740, 1142601943
8385211766373, 1340006678
8404619678932, 1333256005
8434192214575, 1295139969
8458809956088, 1273675220
8479751143701, 1398100849
8500932988309, 1500947944
8597788266669, 1674444117
8627031735424, 1396363832
8650377527514, 1768969834
8675345665802, 1945626217
-------------
---updates-errors---
8324991785814, 4779979999
8329771770539, 4947889748
8334719664290, 4652982645
8339372650879, 4222866220
8343595521260, 4758967762
8348354492967, 4790146519
8353144644583, 4085053003
8357229701783, 4831432741
8424903253863, 4304128069
8523256089662, 5265468592
8528521562952, 4802701758
8533324268304, 5337938747
8538662211095, 5414768382
8549284142375, 5234149083
8554518296290, 5133630209
8559651930279, 5223161966
8564875096795, 5355863074
8570230965143, 5666680414
8575897650031, 5451767621
8581349421152, 5224482033
8701201909731, 5108003890
8706309914464, 5907441598
8712217357088, 3771794155
8715989151911, 2668889145
8718658041992, 3015886402
8721673929066, 3016716875
8724690647217, 3018877754
8727709525422, 3012977452
8730722503509, 3012225006
8733734729229, 3014322288
8736749115962, 3012180890
8739761297407, 3012414033
8742773712553, 3015658402
8745789371418, 3014089261
8748803461356, 3013176381
8751816638137, 3012709811
8754829348693, 3015068957
8757844418288, 3014546726
8760858965634, 3016098185
8763875064559, 3014750438
8766889892741, 3014258413
8769904152335, 3014768826
8772918922500, 3013068683
8775931992132, 3014297994
8778946291261, 3020222499
8781966514527, 3013636897
8784980152495, 3014303934
8787994456957, 3013725547
8791008183216, 3014378532
8794022562384, 3015202152
8827173244222, 3011881880
8830185126774, 3010946318
8833196074226, 3011788218
8836207863059, 3011568883
8839219432947, 3013084378
8842232517947, 3012317401
8845244836342, 3011826013
8848256663090, 3011721654
8851268385833, 3012786234
8854281172522, 3011598190
8857292827488, 3013174202
8860306002408, 3012872378
8863318875455, 3012862362
8866331738291, 3015002147
8869346741159, 3012304997
8872359046724, 3012634165
8875371681828, 3012395833
8878384078075, 3013856707
8881397935428, 3010843096
8884408779130, 3010812400
8887419652245, 3011988852
8890431641603, 3011360396
8893443002857, 3011874525
8896454878029, 3013358723
8899468237743, 3013565915
8902481804010, 3012376584
8905494181628, 3011530634
8908505712764, 3013025564
8911518739312, 3017855036
8914536595063, 3015677512
8917552345661, 3014975816
8920567322345, 3014154323
8923581478151, 3013128400
8926594607103, 3012229086
8929606837356, 3012428188
8932619266327, 3012056175
8935631323725, 3012443364
8938643767650, 3015993584
8941659762057, 3012023267
8944671785969, 3012563772
8947684418854, 3013256438
8950697675882, 3014117783
8953711794525, 3011820348
8956723615673, 3019288918
8959742906098, 3013930654
8962756837423, 3012546690
8965769385323, 3011493305
8968780879318, 3011420869
8971792301491, 3011098982
8974803401150, 3012062128
8977815586269, 3014053876
8980829640863, 3013663682
8983843307810, 3019987036
8986863295329, 3013152470
8989876448646, 3012500595
8992888949641, 3011711784
8995900662603, 3011724561
8998912387667, 3012218269
9001924606713, 3011520469
9004936127519, 3011269960
9038072900392, 3010433256
9041083335038, 3014592374
9044097928696, 3013638054
9047111567108, 3013311002
9050124878870, 3012280636
9053137160157, 3011465807
9056148627277, 3013174022
9059161802303, 3013214843
9062175018695, 3012151365
9065187170449, 3012094993
-------------
---read-errors---
8797037802068, 3015467914
8800054281885, 3012525356
8803071616545, 3007938965
8806084296328, 3008703622
8809101847671, 3004617422
8812119045405, 3000938295
8815134721463, 2999479995
8818150517127, 2996318945
8821161757196, 2997698617
8824180406306, 2990800545
9007947430472, 3012642947
9010962114597, 3009310205
9013974859383, 3007612298
9016984384827, 3011737753
9020000756011, 3008472407
9023016678682, 3004006155
9026022501686, 3009806577
9029038443372, 3007425413
9032055480139, 3001976920
9035063646794, 3005624147
-------------
--------->>>>140<<<<---------
